Majority protein IDs	healthy_sample_0	healthy_sample_1	healthy_sample_2	healthy_sample_3	healthy_sample_4	unhealthy_sample_0	unhealthy_sample_1	unhealthy_sample_2	unhealthy_sample_3	unhealthy_sample_4
P04839	2560.538766162942	2579.166719232771	2557.854688027343	2594.8724447834843	2562.6125123964252	3028.630699413462	3015.927038271747	3033.799828113028	3031.9936393726584	3040.139742681125
P04843;B7Z4L4	3384.8011680076397	3385.8414676461357	3384.1961784446485	3385.805987652057	3385.2203494666655	3312.2811390256416	3313.3673452565326	3311.4503177237502	3312.1909313522233	3311.246375718621
P04844;P04844-2	3359.397020858009	3359.115477764175	3359.0273123503316	3358.1004296703336	3359.5677170384633	3270.2230039735364	3271.8905536937377	3269.205585848914	3269.9931561058575	3268.6042715286144
P04899;P04899-4;P04899-3;P04899-5;P04899-2	3519.434466122909	3520.360299251046	3518.991693131496	3520.414089459343	3519.9126197272944	3459.4530923849134	3460.3809464835545	3458.783664355321	3459.262008181726	3458.7252141290387
P04899-6	2239.593731223992	2239.580369458538	2239.65092154361	2239.5646871542144	2239.7382265383394	2233.7242013308714	2233.8818234500673	2233.677455980849	2233.572318373097	2233.7469228775335
P04920;P04920-2;P04920-3;J3KNG9	3084.6186231170245	3090.355571806959	3082.9412619070117	3093.4514761622095	3085.88012276379	3039.0077399856646	3038.563784749297	3038.452407759889	3039.467879394915	3039.3637480985353
P04921;P04921-2;P04921-3	2499.931193662273	2492.9998037150076	2503.2098475493453	2489.7322759616422	2500.8053053591725	2516.758492296739	2518.836730878839	2517.3443937017955	2513.7273053790004	2517.8890639870165
P05015	2167.5509844701414	2167.93289958151	2167.713816146922	2168.712678513849	2167.4151046643074	2227.5562359288583	2226.369668128076	2228.2306085733185	2227.7915160202483	2228.6265818414067
P05019;Q13429;P05019-4;P05019-2;P05019-3	2220.937732725853	2221.459398356305	2221.010627373189	2222.040860795314	2221.1434400639087	2242.5457778906975	2242.0997244704336	2242.8135935931614	2242.4835218820936	2243.181105094155
P05023;P05023-4;P05023-3	3353.6336306459143	3353.583217264746	3353.0728136037487	3352.1952861974037	3354.333956709499	3197.8597186250204	3200.7917152974956	3196.1279126989452	3197.175598178492	3195.425409087207
P05026;P05026-2	2484.8957185496233	2485.1784045912054	2484.372421168023	2484.3792913538964	2485.3595792624697	2376.7764116477115	2378.709652393886	2375.559396678907	2376.4216934136666	2375.067708262157
P05062;A0A087WXX2	2163.2082937236078	2163.1100726812883	2163.630093898791	2163.4929993007004	2163.4835878845715	2195.660466099307	2195.2377571559846	2196.089734555955	2195.33254557057	2196.575215259451
P05067;P05067-8;P05067-11;P05067-9;P05067-7;E9PG40;P05067-6;P05067-4;A0A0A0MRG2;P05067-5;P05067-3;P05067-10;H7C0V9	2226.252845105713	2230.8814253132605	2225.621416138543	2234.5632180273433	2227.207501820145	2305.8967972058	2303.5286204817544	2306.8151913622364	2306.2900077959716	2308.4498620912223
P05089;P05089-2;P05089-3	2202.384592584927	2209.0155907746057	2201.0093673209594	2213.522477185311	2203.786744443933	2241.2067032949667	2239.1110747379557	2241.638078308846	2241.7623791427322	2243.3933433524917
P05091;P05091-2	2835.8535070051594	2847.718829073643	2832.313976767431	2855.362921225186	2836.316717102189	2936.33693451507	2931.299778272231	2937.162027215643	2939.443291391125	2938.88561867498
P05106;H3BM21;P05106-2	2356.720861245319	2366.7561193711326	2355.0088237794375	2374.4252027836937	2358.4252970436532	2511.9400648621113	2506.968040597808	2513.6689710566843	2513.1783903581436	2516.7721965778624
P05107	3438.5763275900404	3443.1812366069453	3435.456595926055	3443.6910429576983	3438.263049259572	3257.785721950485	3259.3978350376815	3255.432996176152	3259.585329332709	3253.904378580819
P05109	2876.3892984452127	2893.48656964325	2869.8070421871853	2901.3131605975373	2878.3878891816203	2667.0143425456486	2666.291711241304	2664.2216570586834	2670.2411020167165	2664.8998921107222
P05114;A6NL93;A6NEL0	3030.2414956013886	3027.5916724127715	3032.5962576427182	3028.66688422318	3029.657682630824	3293.049259696103	3289.1296226582162	3296.1624426466024	3292.7474860929565	3297.7147780872187
P05120	2273.654254070702	2276.897879479768	2275.701422229228	2282.718323038165	2275.4433448451573	2602.9052614785137	2596.9957283009285	2606.9518665893647	2601.915803496366	2611.245117923784
P05121;P05121-2	2172.1734516810743	2173.1617637822583	2172.499425393591	2174.3903591671246	2172.8341386803218	2215.8826512241726	2215.090713218663	2216.464299869513	2215.4823839718647	2217.404467627592
P05141	3484.8761476659965	3484.6340404252383	3484.7846630284253	3484.259883870915	3484.8011611569073	3464.06841036847	3464.4669200372286	3463.819864454249	3464.080072852261	3463.5779960447962
P05154;G3V5Q9;G3V2M1	2405.3496609515155	2403.9125451350237	2404.9553575705427	2401.6055764695548	2405.415061648435	2255.676149574293	2258.677174751194	2253.969833953389	2255.225215817046	2252.737356756884
P05155;P05155-3;P05155-2;H9KV48	2714.0417726096894	2715.4542798408092	2711.1297009502896	2712.207959145824	2714.427424888387	2313.4359093794255	2319.9974515885892	2308.7090865914874	2313.616940599249	2305.8148728608317
P05160	2533.16862590467	2531.2389957815217	2535.178597714553	2530.172241725385	2536.4204319698524	2417.4352911661795	2421.1831734289995	2416.6361158678706	2413.513481514012	2418.2609904173164
P05161;A0A096LPJ4;A0A096LNZ9	2827.585597815905	2820.5593262708485	2829.9356019477673	2817.5015422902097	2825.619806994174	2968.9760730102853	2967.904679013537	2970.6025303810825	2968.8173299910045	2969.841256279737
P05162	2295.15312216507	2298.29142160827	2293.638116222522	2300.0318420122085	2294.2664855049256	2329.889704963873	2328.0442238769688	2330.0497940428136	2331.7558373195893	2329.7482528920773
P05164;P05164-2;P05164-3	2610.299291783816	2633.2085639084776	2602.3121697890956	2644.5799708281907	2613.6683788662003	2390.8843179546225	2389.1291558765356	2387.970625261833	2394.4676925467775	2389.9430181469984
P05165;P05165-2;P05165-3	3004.411198033396	3001.3560951706113	3004.9488926705008	2999.456381597262	3003.243583078371	3021.827060772528	3021.996996437458	3021.965619783593	3022.0992980560727	3021.019287945867
P05186;P05186-3;P05186-2	2321.001602454918	2323.560582747066	2319.9882949539096	2325.107989098537	2320.63350211614	2349.2846317318927	2347.9120344408793	2349.469034632962	2350.4379210905677	2349.5125964838226
P05198;G3V4T5;H0YJS4	3273.781908517751	3273.9195935245257	3273.7330228956703	3273.810082687305	3274.082098084874	3245.5092288302603	3246.0622782682976	3245.2160568037903	3245.2502481685515	3245.2363824236136
P05204	2841.0800363611306	2844.4113558109266	2842.4184729654535	2850.48745502111	2840.8401126351996	3261.399748312293	3253.158758230736	3266.2086095763593	3262.5092787075564	3269.5926093287235
P05362	2689.660779036567	2694.367784410538	2687.7218369776065	2697.1308466055293	2688.927015344487	2735.63603795423	2733.193465042221	2735.895065685737	2737.8185040306926	2735.8795142066756
P05386	3340.3405908055433	3338.6825373356687	3340.7656455958113	3337.970861190921	3339.535355116863	3386.6038299108027	3386.0044526200277	3387.0877835227047	3386.9158912597504	3386.734732337694
P05387	3397.613617075782	3396.566257953689	3398.015511887187	3396.217219215761	3397.280957197487	3430.3771402983216	3430.003351936942	3430.751634935664	3430.390247234411	3430.701240213086
P05388;F8VWS0;P05388-2;F8VU65;F8VZS0;F8VPE8;G3V210;Q8NHW5;F8VQY6;F8VRK7	3423.642169028526	3419.530002126435	3424.9654029384574	3417.239718313109	3423.154961820542	3434.8771225872056	3435.7159807227754	3435.08545942951	3434.1224322095536	3434.5975103786836
P05412	2604.4800668038056	2600.5813613854207	2606.828269314744	2599.6073982723487	2604.868676712443	2700.9027890581	2700.549983734476	2702.244212935195	2699.2722824896446	2703.176575414655
P05413;S4R371;S4R3A2	2208.6020808509156	2209.5665456524034	2209.9656260098377	2212.6824287470063	2208.8346143648146	2450.626183958094	2446.299204307225	2453.486781997587	2450.588902923621	2455.695836245345
P05423	2697.1311705461444	2696.677314036538	2697.605438107078	2696.7491962473828	2697.387719094327	2718.8369801436415	2718.6954044283057	2719.1493672001297	2718.4238941108288	2719.5160514680542
P05455	3347.9484445077146	3345.0429370932775	3348.9121589133083	3343.5995772001443	3347.399107780157	3379.9341898142197	3380.0406223999908	3380.3341698050426	3379.6048599791275	3380.018314290447
P05534	2239.0254548644407	2239.523298478314	2237.1956515867905	2238.9485287880484	2236.2376164303532	2255.0639951823778	2253.6106002679408	2254.808348906916	2258.104062446932	2252.684852078113
P05543	2303.0981852860364	2305.0399211575873	2305.3909693239702	2310.775205230181	2303.2819534067944	2748.4174667365473	2740.316232819289	2753.6374164464387	2748.6533127399334	2757.510103626189
P05546	2962.6926126430226	2962.2708275834507	2961.2206200227365	2959.2218655265806	2963.064138005152	2677.5961875014664	2682.7220436230386	2674.299268570942	2677.188309202923	2672.2557210990917
P05556;P05556-2;P05556-4;P05556-3	3140.449089619293	3139.1159750205093	3140.0505725542957	3137.1681374254285	3140.122512375084	3033.697788243355	3035.790636723715	3032.434884715572	3033.669472035029	3031.2374548414346
P05771-2;P05771	3253.767500666556	3253.848818190628	3254.452505852459	3254.9193018922524	3253.939074387089	3346.7908466606486	3345.2434354222887	3347.9134928594194	3346.602785869455	3348.8168792931665
P06127	2996.261617153969	2984.721717098506	3000.527741464941	2976.8385610528794	2998.594285262083	2757.8641715897957	2766.194523212745	2755.8255815206026	2752.0064941570495	2755.273149219478
P06132;H0Y5R6	2918.272442028738	2916.813472736474	2918.860588954324	2916.3217945729357	2917.8889092153267	2960.590220830266	2960.15580171028	2961.084867403338	2960.52681901456	2961.0527537503513
P06213;P06213-2	2244.819319125547	2246.5069447000856	2242.1680506149373	2245.9161221637105	2242.1462202089415	2193.0427793523604	2192.4384732368085	2191.9598242250563	2196.352577793171	2189.4288183289614
P06239;P06239-3;Q573B4;P06239-2	3108.604252121934	3093.745951196981	3110.985551450324	3082.5085172460554	3105.508098690548	2910.152648413156	2916.7669435659313	2907.875813630009	2908.9017856544656	2903.0697814551727
P06241	2199.528482772971	2200.878837037671	2198.069814683739	2200.536104890631	2198.849951354292	2119.548648244593	2120.2640078235854	2118.450210576661	2120.6954564978996	2117.302688228671
P06241-2	2998.252697171988	2995.318669726201	2997.5513002704884	2991.4375065639633	2997.331963471667	2809.524032758242	2813.266776502854	2807.2597970290167	2809.6540889803614	2804.8369136005
P06276;F8WF14;F8WEX7	2185.8309496566117	2186.3111769902935	2185.926168578013	2186.8261448912262	2186.123232700481	2200.1625752355844	2199.884950997737	2200.3591732261693	2200.00051006488	2200.736124411948
P06280	2843.0157493142096	2848.058387332828	2841.3172348427674	2850.117664831459	2844.611060934731	2722.038645430022	2723.208683563306	2720.66913303633	2721.968347728264	2721.206864996752
P06311	2220.6542240497174	2221.1278429775816	2219.8411832096463	2220.541788706032	2220.3972792932605	2148.3205637950323	2149.3199201417483	2147.40908151453	2148.759036597709	2146.629489166184
P06312;P06313	2190.8241971476036	2192.5523311555953	2189.547870546967	2192.3403061481613	2191.081100946359	2070.959870757433	2072.591090042142	2069.5195640497254	2071.265958533093	2068.826885153197
P06331	2238.953716024542	2239.9807746651472	2239.2650650390424	2240.990771025146	2239.9946111579525	2246.2422948933918	2246.2012088606466	2246.4503500136198	2245.4728046264477	2247.405268367096
P06340	2328.9225167965287	2329.2394707645203	2332.0862915554835	2334.693810225763	2328.799365490018	2842.8864060181113	2833.978824409512	2848.92991961389	2842.9188171515275	2853.0407224795067
P06396	3322.3224231998806	3327.765595402486	3318.957034801561	3329.227498050567	3321.3992259360402	3210.8710160411183	3210.827242773919	3209.2136959195172	3213.5339107620007	3207.7903689283416
P06396-2;A0A0A0MT01;P06396-4	2625.931440350006	2641.960533754047	2618.8675323381267	2650.958092475575	2622.926324543386	2760.4912830785233	2752.361146001319	2761.0357804144746	2768.45727570892	2760.3896331234273
P06396-3	2179.645550904225	2180.625327886005	2179.371923761949	2180.8554607034584	2180.3670002447134	2125.3429585198173	2126.248204198555	2124.775936219212	2124.9136710224125	2124.964918598969
P06400	2695.6491973942184	2698.1592820287733	2695.935258833434	2701.520969361409	2695.581744537253	2891.0146695723743	2886.917342209657	2893.221464165738	2891.778427814907	2894.87286564492
P06493;A0A024QZP7;P06493-2;A0A087WZZ9;E5RIU6	2248.3662979995097	2249.1053119283956	2248.8255265225835	2250.729805022717	2248.2824487871144	2369.3656272007797	2367.0525678956315	2370.755746329757	2369.633171648016	2371.7081147061704
P06576;H0YH81;F8W079	3648.544555226865	3646.949470703867	3649.033678644072	3646.1194935741282	3648.2021709782252	3663.9051132881023	3663.985940859242	3664.0924571596584	3663.7674976193125	3663.867775614223
P06681;P06681-3;P06681-2;H0Y3H6;B4DQI1	2248.659924645071	2249.7440365193606	2248.7165232942393	2250.260802981071	2249.9460368033365	2196.796519034559	2197.838680606241	2196.3409998019065	2195.812031933369	2197.0156087986184
P06702	2925.433018813549	2942.726215657667	2918.6335267022423	2950.783358491312	2926.8744310842117	2747.54522401847	2746.0212116323896	2745.032152233926	2751.3984510198266	2745.5212146507833
P06703;R4GN98	3454.870776123019	3457.217026821041	3453.862534369148	3457.6969837418915	3455.8235969051325	3345.079523202143	3346.6147445303754	3343.842274812806	3344.8482619460833	3343.8274667080236
P06727	3208.002302230475	3209.332643992181	3206.466486572401	3206.773720424484	3210.609476387394	2800.2894531943048	2807.819717650757	2795.8219057956107	2798.141941137046	2794.680069513227
P06729	2801.893045257099	2796.5070247163894	2799.9786681003484	2788.1502163034816	2800.5813262347397	2323.32379294244	2332.588676674211	2317.663929837361	2323.2190695577947	2312.446319787376
P06730;P06730-2	3028.311267489795	3028.365258350979	3028.329203400013	3028.589216289922	3028.0988572856795	3054.5257970307625	3053.9839401249637	3054.801090493888	3054.752982150969	3054.84411233628
P06732	2202.5928389982228	2204.2104510212694	2202.680506059914	2205.9534043823846	2202.978066282351	2272.6392317361006	2271.1105423289505	2273.466954468846	2272.7073074020454	2274.4251033390788
P06733	3665.314946008608	3665.9862581477655	3665.4338449361944	3666.6147015770703	3665.8328574341595	3672.7025456881315	3672.5707300577974	3672.844660035625	3672.367234781642	3673.3575962497675
P06733-2	2282.6127592251314	2294.353511538804	2279.5236975642906	2301.3182331939893	2285.060951688689	2254.617166348224	2252.544256603131	2254.232495622764	2255.6729720011876	2256.522236183631
P06734;K3W4U1	2265.096144166706	2267.5747417485586	2266.45273461721	2272.594620926986	2265.0330365415525	2621.9406367815454	2615.0992441626013	2626.057583079482	2622.629861394529	2629.0298784257316
P06737;P06737-2;E9PK47	2373.160359218904	2396.0102146987915	2365.809884454497	2407.0801048121525	2378.5011654948066	2058.777081229688	2059.3903449227023	2055.045238949075	2060.3310414199823	2057.849501178015
P06744;A0A0A0MTS2;P06744-2;K7EQ48	3502.420688413924	3504.000521107745	3502.0832908095244	3504.740311531087	3503.260074669578	3461.767743508878	3462.3070980415305	3461.35817913904	3461.394236763116	3461.7814749173135
P06746;E7EW18;H0YBJ0;E5RIJ0	2852.96977887777	2847.436197642369	2854.7919679788247	2844.8625380317803	2851.612300488283	2941.6847361397895	2941.2978415002826	2942.7273378780665	2941.3702334695176	2942.098631599907
P06748;P06748-3;P06748-2	3532.9717293309996	3530.6164098005524	3533.5847728284284	3529.3176850279606	3532.3076353506176	3554.140171984434	3554.2265899835857	3554.374643205329	3554.102094221556	3553.9010699017344
P06753-2;Q5HYB6;Q5VU61	3572.3477889823207	3572.6115991348934	3572.3763351665966	3572.984036407686	3572.3065407549398	3595.920931208758	3595.425774537135	3596.183562310176	3596.035524477453	3596.354059521041
P06753-3	2356.327922705779	2353.1767557403455	2359.0483365614073	2353.790283428656	2356.4880038462857	2574.795995254278	2572.0561574109306	2577.51742851728	2573.585433908006	2579.29293633287
